text,label
"RATEGAIN ADARA INC, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, RATEGAIN ADARA INC",UNKNOWN
"Sift Media, Inc, Details anzeigen",NEUTRAL
"Sift Media, Inc, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Sift Media, Inc",UNKNOWN
"Rakuten Marketing LLC, Details anzeigen",NEUTRAL
"Rakuten Marketing LLC, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Rakuten Marketing LLC",UNKNOWN
"Berechtigtes Interesse, Rakuten Marketing LLC",UNKNOWN
"Lumen Research Limited, Details anzeigen",NEUTRAL
"Lumen Research Limited, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Lumen Research Limited",UNKNOWN
"LifeStreet Corporation, Details anzeigen",NEUTRAL
"LifeStreet Corporation, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, LifeStreet Corporation",UNKNOWN
"OpenX, Details anzeigen",NEUTRAL
"OpenX, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, OpenX",UNKNOWN
"Yieldlab (Virtual Minds GmbH), Details anzeigen",NEUTRAL
"Yieldlab (Virtual Minds GmbH), Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Yieldlab (Virtual Minds GmbH)",UNKNOWN
"Roku Advertising Services, Details anzeigen",NEUTRAL
"Roku Advertising Services, Datenschutzerklärung",UNKNOWN
"Einwilligung, Roku Advertising Services",PRIVACY_RISKY
"Berechtigtes Interesse, Roku Advertising Services",PRIVACY_RISKY
"Verwendet keine Cookies.Erhobene und verarbeitete Daten: Gerätemerkmale, Surf- und Interaktionsdaten, Ungefähre Standort-Datenmehr",NEUTRAL
"Nano Interactive Group Ltd., Details anzeigen",NEUTRAL
"Nano Interactive Group Ltd., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Nano Interactive Group Ltd.",UNKNOWN
"Simplifi Holdings LLC, Details anzeigen",NEUTRAL
"Simplifi Holdings LLC, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Simplifi Holdings LLC",UNKNOWN
"PubMatic, Inc, Details anzeigen",NEUTRAL
"PubMatic, Inc, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, PubMatic, Inc",UNKNOWN
"Comscore B.V., Details anzeigen",NEUTRAL
"Comscore B.V., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Comscore B.V.",UNKNOWN
"Flashtalking, Details anzeigen",NEUTRAL
"Flashtalking, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Flashtalking",UNKNOWN
"PulsePoint, Inc., Details anzeigen",NEUTRAL
"PulsePoint, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, PulsePoint, Inc.",UNKNOWN
"Smaato, Inc., Details anzeigen",NEUTRAL
"Smaato, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Smaato, Inc.",UNKNOWN
"Semasio GmbH, Details anzeigen",NEUTRAL
"Semasio GmbH, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Semasio GmbH",UNKNOWN
"Crimtan Holdings Limited, Details anzeigen",NEUTRAL
"Crimtan Holdings Limited, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Crimtan Holdings Limited",UNKNOWN
"Genius Sports UK Limited, Details anzeigen",NEUTRAL
"Genius Sports UK Limited, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Genius Sports UK Limited",UNKNOWN
"Criteo SA, Details anzeigen",NEUTRAL
"Criteo SA, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Criteo SA",UNKNOWN
"Adloox SA, Details anzeigen",NEUTRAL
"Adloox SA, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Adloox SA",UNKNOWN
"Blis Global Limited, Details anzeigen",NEUTRAL
"Blis Global Limited, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Blis Global Limited",UNKNOWN
"Lotame Solutions, Inc, Details anzeigen",NEUTRAL
"Lotame Solutions, Inc, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Lotame Solutions, Inc",UNKNOWN
"LiveRamp, Details anzeigen",NEUTRAL
"LiveRamp, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, LiveRamp",UNKNOWN
"WPP Media, Details anzeigen",NEUTRAL
"WPP Media, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, WPP Media",UNKNOWN
"LoopMe Limited, Details anzeigen",NEUTRAL
"LoopMe Limited, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, LoopMe Limited",UNKNOWN
"Dynata LLC, Details anzeigen",NEUTRAL
"Dynata LLC, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Dynata LLC",UNKNOWN
"Ask Locala, Details anzeigen",NEUTRAL
"Ask Locala, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Ask Locala",UNKNOWN
"Azira, Details anzeigen",NEUTRAL
"Azira, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Azira",UNKNOWN
"DoubleVerify Inc.​, Details anzeigen",NEUTRAL
"DoubleVerify Inc.​, Datenschutzerklärung",PRIVACY_FRIENDLY
"BIDSWITCH GmbH, Details anzeigen",NEUTRAL
"BIDSWITCH GmbH, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, BIDSWITCH GmbH",UNKNOWN
"IPONWEB GmbH, Details anzeigen",NEUTRAL
"IPONWEB GmbH, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, IPONWEB GmbH",UNKNOWN
"NextRoll, Inc., Details anzeigen",NEUTRAL
"NextRoll, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, NextRoll, Inc.",UNKNOWN
"Teads France SAS, Details anzeigen",NEUTRAL
"Teads France SAS, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Teads France SAS",UNKNOWN
"Ströer SSP GmbH (SSP), Details anzeigen",NEUTRAL
"Ströer SSP GmbH (SSP), Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Ströer SSP GmbH (SSP)",UNKNOWN
"OS Data Solutions GmbH, Details anzeigen",NEUTRAL
"OS Data Solutions GmbH, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, OS Data Solutions GmbH",UNKNOWN
"Permodo GmbH, Details anzeigen",NEUTRAL
"Permodo GmbH, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Permodo GmbH",UNKNOWN
"Platform161 B.V., Details anzeigen",NEUTRAL
"Platform161 B.V., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Platform161 B.V.",UNKNOWN
"Basis Global Technologies, Inc., Details anzeigen",NEUTRAL
"Basis Global Technologies, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Basis Global Technologies, Inc.",UNKNOWN
"Berechtigtes Interesse, Basis Global Technologies, Inc.",UNKNOWN
"SMADEX, S.L.U., Details anzeigen",NEUTRAL
"SMADEX, S.L.U., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, SMADEX, S.L.U.",UNKNOWN
"Bombora Inc., Details anzeigen",NEUTRAL
"Bombora Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Bombora Inc.",UNKNOWN
"EASYmedia GmbH, Details anzeigen",NEUTRAL
"EASYmedia GmbH, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, EASYmedia GmbH",UNKNOWN
"Remerge GmbH, Details anzeigen",NEUTRAL
"Remerge GmbH, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Remerge GmbH",UNKNOWN
"advanced store GmbH, Details anzeigen",NEUTRAL
"advanced store GmbH, Datenschutzerklärung",NEUTRAL
"Einwilligung, advanced store GmbH",NEUTRAL
"Berechtigtes Interesse, advanced store GmbH",NEUTRAL
"Magnite CTV, Inc., Details anzeigen",NEUTRAL
"Magnite CTV, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Magnite CTV, Inc.",UNKNOWN
"Delta Projects AB, Details anzeigen",NEUTRAL
"Delta Projects AB, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Delta Projects AB",UNKNOWN
"Cookie-Speicherdauer: 365 (Tage).Erhobene und verarbeitete Daten: IP-Adressen, BenutzerprofilemehrCookies werden nach jeder Sitzung gelöscht.",NEUTRAL
"usemax advertisement (Emego GmbH), Details anzeigen",NEUTRAL
"usemax advertisement (Emego GmbH), Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, usemax advertisement (Emego GmbH)",UNKNOWN
"emetriq GmbH, Details anzeigen",NEUTRAL
"emetriq GmbH, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, emetriq GmbH",UNKNOWN
"Publicis Media GmbH, Details anzeigen",NEUTRAL
"Publicis Media GmbH, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Publicis Media GmbH",UNKNOWN
"M.D. Primis Technologies Ltd., Details anzeigen",NEUTRAL
"M.D. Primis Technologies Ltd., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, M.D. Primis Technologies Ltd.",UNKNOWN
"Berechtigtes Interesse, M.D. Primis Technologies Ltd.",UNKNOWN
"OneTag Limited, Details anzeigen",NEUTRAL
"OneTag Limited, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, OneTag Limited",UNKNOWN
"Cloud Technologies S.A., Details anzeigen",NEUTRAL
"Cloud Technologies S.A., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Cloud Technologies S.A.",UNKNOWN
Verwendet keine Cookies.Erhobene und verarbeitete Daten: IP-AdressenmehrVerwendet andere Speicheroptionen.,NEUTRAL
"Smartology Limited, Details anzeigen",NEUTRAL
"Smartology Limited, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Smartology Limited",UNKNOWN
"Improve Digital, Details anzeigen",NEUTRAL
"Improve Digital, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Improve Digital",UNKNOWN
"Adobe Advertising Cloud, Details anzeigen",NEUTRAL
"Adobe Advertising Cloud, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Adobe Advertising Cloud",UNKNOWN
"Berechtigtes Interesse, Adobe Advertising Cloud",UNKNOWN
"Bannerflow AB, Details anzeigen",NEUTRAL
"Bannerflow AB, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Bannerflow AB",UNKNOWN
"TabMo SAS, Details anzeigen",NEUTRAL
"TabMo SAS, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, TabMo SAS",UNKNOWN
"Integral Ad Science (incorporating ADmantX), Details anzeigen",NEUTRAL
"Integral Ad Science (incorporating ADmantX), Datenschutzerklärung",PRIVACY_FRIENDLY
"Mirando GmbH & Co KG, Details anzeigen",NEUTRAL
"Mirando GmbH & Co KG, Datenschutzerklärung",PRIVACY_FRIENDLY
"Wizaly, Details anzeigen",NEUTRAL
"Wizaly, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Wizaly",UNKNOWN
"Weborama, Details anzeigen",NEUTRAL
"Weborama, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Weborama",UNKNOWN
"Jivox Corporation, Details anzeigen",NEUTRAL
"Jivox Corporation, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Jivox Corporation",UNKNOWN
"Sojern, Inc., Details anzeigen",NEUTRAL
"Sojern, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Sojern, Inc.",UNKNOWN
Verwendet keine Cookies.Erhobene und verarbeitete Daten: Ungefähre Standort-Datenmehr,NEUTRAL
"Vistar Media EMEA BV, Details anzeigen",NEUTRAL
"Vistar Media EMEA BV, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Vistar Media EMEA BV",UNKNOWN
"On Device Research Limited, Details anzeigen",NEUTRAL
"On Device Research Limited, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, On Device Research Limited",UNKNOWN
"Verwendet keine Cookies.Erhobene und verarbeitete Daten: IP-Adressen, Gerätemerkmale, Surf- und Interaktionsdaten, Ungefähre Standort-Datenmehr",NEUTRAL
"Rockabox Media Ltd, Details anzeigen",NEUTRAL
"Rockabox Media Ltd, Datenschutzerklärung",PRIVACY_FRIENDLY
"Exactag GmbH, Details anzeigen",NEUTRAL
"Exactag GmbH, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Exactag GmbH",UNKNOWN
"Celtra Inc., Details anzeigen",NEUTRAL
"Celtra Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Celtra Inc.",UNKNOWN
"Gemius SA, Details anzeigen",NEUTRAL
"Gemius SA, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Gemius SA",UNKNOWN
"The Kantar Group Limited, Details anzeigen",NEUTRAL
"The Kantar Group Limited, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, The Kantar Group Limited",UNKNOWN
"Nielsen Media Research Ltd., Details anzeigen",NEUTRAL
"Nielsen Media Research Ltd., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Nielsen Media Research Ltd.",UNKNOWN
"Solocal SA, Details anzeigen",NEUTRAL
"Solocal SA, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Solocal SA",UNKNOWN
"Pixalate, Inc., Details anzeigen",NEUTRAL
"Pixalate, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Pixalate, Inc.",UNKNOWN
"Numberly, Details anzeigen",NEUTRAL
"Numberly, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Numberly",UNKNOWN
"AudienceProject A/S, Details anzeigen",NEUTRAL
"AudienceProject A/S, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, AudienceProject A/S",UNKNOWN
"Demandbase, Inc., Details anzeigen",NEUTRAL
"Demandbase, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Demandbase, Inc.",UNKNOWN
Cookie-Speicherdauer: 30 (Tage).Erhobene und verarbeitete Daten: GerätemerkmalemehrCookies werden nach jeder Sitzung gelöscht.,NEUTRAL
"Effiliation / Effinity, Details anzeigen",NEUTRAL
"Effiliation / Effinity, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Effiliation / Effinity",UNKNOWN
"Cookie-Speicherdauer: 365 (Tage).Erhobene und verarbeitete Daten: IP-Adressen, Ungefähre Standort-DatenmehrCookies werden nach jeder Sitzung gelöscht.",NEUTRAL
"Arrivalist Co., Details anzeigen",NEUTRAL
"Arrivalist Co., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Arrivalist Co.",UNKNOWN
"Seenthis ABVerwendet keine Cookies.Erhobene und verarbeitete Daten: IP-Adressen, GerätemerkmalemehrDetails anzeigen | Datenschutzerklärung",NEUTRAL
"Verwendet keine Cookies.Erhobene und verarbeitete Daten: IP-Adressen, Gerätemerkmalemehr",NEUTRAL
"Seenthis AB, Details anzeigen",NEUTRAL
"Seenthis AB, Datenschutzerklärung",PRIVACY_FRIENDLY
"Cookie-Speicherdauer: 365 (Tage).Erhobene und verarbeitete Daten: IP-Adressen, GerätekennungenmehrCookies werden nach jeder Sitzung gelöscht.",NEUTRAL
"Commanders Act, Details anzeigen",NEUTRAL
"Commanders Act, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Commanders Act",UNKNOWN
"travel audience GmbH, Details anzeigen",NEUTRAL
"travel audience GmbH, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, travel audience GmbH",UNKNOWN
"HUMAN, Details anzeigen",NEUTRAL
"HUMAN, Datenschutzerklärung",PRIVACY_FRIENDLY
"Blendee srl, Details anzeigen",NEUTRAL
"Blendee srl, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Blendee srl",UNKNOWN
"Innovid LLC, Details anzeigen",NEUTRAL
"Innovid LLC, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Innovid LLC",UNKNOWN
"Berechtigtes Interesse, Innovid LLC",UNKNOWN
Papirfly ASVerwendet keine Cookies.Erhobene und verarbeitete Daten: GerätemerkmalemehrDetails anzeigen | DatenschutzerklärungBerechtigtes Interesse,NEUTRAL
Verwendet keine Cookies.Erhobene und verarbeitete Daten: Gerätemerkmalemehr,NEUTRAL
"Papirfly AS, Details anzeigen",NEUTRAL
"Papirfly AS, Datenschutzerklärung",PRIVACY_FRIENDLY
"Verve Group Europe GmbH, Details anzeigen",NEUTRAL
"Verve Group Europe GmbH, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Verve Group Europe GmbH",UNKNOWN
"Otto GmbH & Co. KGaA, Details anzeigen",NEUTRAL
"Otto GmbH & Co. KGaA, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Otto GmbH & Co. KGaA",UNKNOWN
"Adobe Audience Manager, Adobe Experience Platform, Details anzeigen",NEUTRAL
"Adobe Audience Manager, Adobe Experience Platform, Datenschutzerklärung",NEUTRAL
"Einwilligung, Adobe Audience Manager, Adobe Experience Platform",NEUTRAL
"Localsensor B.V., Details anzeigen",NEUTRAL
"Localsensor B.V., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Localsensor B.V.",UNKNOWN
"Online Solution, Details anzeigen",NEUTRAL
"Online Solution, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Online Solution",UNKNOWN
"Relay42 Netherlands B.V., Details anzeigen",NEUTRAL
"Relay42 Netherlands B.V., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Relay42 Netherlands B.V.",UNKNOWN
"GP One GmbH, Details anzeigen",NEUTRAL
"GP One GmbH, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, GP One GmbH",UNKNOWN
"Liftoff Monetize and Vungle Exchange, Details anzeigen",NEUTRAL
"Liftoff Monetize and Vungle Exchange, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Liftoff Monetize and Vungle Exchange",UNKNOWN
"The MediaGrid Inc., Details anzeigen",NEUTRAL
"The MediaGrid Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, The MediaGrid Inc.",UNKNOWN
"Reppublika Research & Analytics Austria GmbH, Details anzeigen",NEUTRAL
"Reppublika Research & Analytics Austria GmbH, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Reppublika Research & Analytics Austria GmbH",UNKNOWN
"Cint AB, Details anzeigen",NEUTRAL
"Cint AB, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Cint AB",UNKNOWN
"Google Advertising Products, Details anzeigen",NEUTRAL
"Google Advertising Products, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Google Advertising Products",UNKNOWN
"Berechtigtes Interesse, Google Advertising Products",UNKNOWN
"GfK GmbH, Details anzeigen",NEUTRAL
"GfK GmbH, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, GfK GmbH",UNKNOWN
"RevJet, Details anzeigen",NEUTRAL
"RevJet, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, RevJet",UNKNOWN
"Protected Media LTD, Details anzeigen",NEUTRAL
"Protected Media LTD, Datenschutzerklärung",PRIVACY_FRIENDLY
"Clinch Labs LTD, Details anzeigen",NEUTRAL
"Clinch Labs LTD, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Clinch Labs LTD",UNKNOWN
"Aniview LTD, Details anzeigen",NEUTRAL
"Aniview LTD, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Aniview LTD",UNKNOWN
Cookie-Speicherdauer: 60 (Tage).Erhobene und verarbeitete Daten: IP-AdressenmehrCookies werden nach jeder Sitzung gelöscht.,NEUTRAL
"Hearts and Science München GmbH, Details anzeigen",NEUTRAL
"Hearts and Science München GmbH, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Hearts and Science München GmbH",UNKNOWN
"Amazon Advertising, Details anzeigen",NEUTRAL
"Amazon Advertising, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Amazon Advertising",UNKNOWN
"Moloco, Inc., Details anzeigen",NEUTRAL
"Moloco, Inc., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Moloco, Inc.",UNKNOWN
"Adtriba GmbH, Details anzeigen",NEUTRAL
"Adtriba GmbH, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Adtriba GmbH",UNKNOWN
"Ensighten, Details anzeigen",NEUTRAL
"Ensighten, Datenschutzerklärung",PRIVACY_FRIENDLY
"MetrixLab Nederland B.V., Details anzeigen",NEUTRAL
"MetrixLab Nederland B.V., Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, MetrixLab Nederland B.V.",UNKNOWN
"Hurra Communications GmbH, Details anzeigen",NEUTRAL
"Hurra Communications GmbH, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Hurra Communications GmbH",UNKNOWN
AkamaiDatenschutzerklärungEinwilligung,PRIVACY_FRIENDLY
"Akamai, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Akamai",UNKNOWN
MetaDatenschutzerklärungEinwilligung,PRIVACY_FRIENDLY
"Meta, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Meta",UNKNOWN
AunicaDatenschutzerklärungEinwilligung,PRIVACY_FRIENDLY
"Aunica, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Aunica",UNKNOWN
Booking.comDatenschutzerklärungEinwilligung,UNKNOWN
"Booking.com, Datenschutzerklärung",UNKNOWN
"Einwilligung, Booking.com",PRIVACY_RISKY
C3 MetricsDatenschutzerklärungEinwilligung,PRIVACY_FRIENDLY
"C3 Metrics, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, C3 Metrics",UNKNOWN
IBMDatenschutzerklärungEinwilligung,PRIVACY_FRIENDLY
"IBM, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, IBM",UNKNOWN
eBayDatenschutzerklärungEinwilligung,PRIVACY_FRIENDLY
"eBay, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, eBay",UNKNOWN
EvidonDatenschutzerklärungEinwilligung,PRIVACY_FRIENDLY
"Evidon, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Evidon",UNKNOWN
AdacadoDatenschutzerklärungEinwilligung,PRIVACY_FRIENDLY
"Adacado, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Adacado",UNKNOWN
intelliAdDatenschutzerklärungEinwilligung,PRIVACY_FRIENDLY
"intelliAd, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, intelliAd",UNKNOWN
DstilleryDatenschutzerklärungEinwilligung,PRIVACY_FRIENDLY
"Dstillery, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Dstillery",UNKNOWN
MediaMathDatenschutzerklärungEinwilligung,PRIVACY_FRIENDLY
"MediaMath, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, MediaMath",UNKNOWN
SizmekDatenschutzerklärungEinwilligung,PRIVACY_FRIENDLY
"Sizmek, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Sizmek",UNKNOWN
ZMSDatenschutzerklärungEinwilligung,PRIVACY_FRIENDLY
"ZMS, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, ZMS",UNKNOWN
Omnicom Media GroupDatenschutzerklärungEinwilligung,PRIVACY_FRIENDLY
"Omnicom Media Group, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Omnicom Media Group",UNKNOWN
ResonateDatenschutzerklärungEinwilligung,PRIVACY_FRIENDLY
"Resonate, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Resonate",UNKNOWN
SmartDatenschutzerklärungEinwilligung,PRIVACY_FRIENDLY
"Smart, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Smart",UNKNOWN
Tradedoubler ABDatenschutzerklärungEinwilligung,PRIVACY_FRIENDLY
"Tradedoubler AB, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Tradedoubler AB",UNKNOWN
TrustArcDatenschutzerklärungEinwilligung,PRIVACY_FRIENDLY
"TrustArc, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, TrustArc",UNKNOWN
TruEffectDatenschutzerklärungEinwilligung,PRIVACY_FRIENDLY
"TruEffect, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, TruEffect",UNKNOWN
Travel Data CollectiveDatenschutzerklärungEinwilligung,PRIVACY_FRIENDLY
"Travel Data Collective, Datenschutzerklärung",PRIVACY_FRIENDLY
"Einwilligung, Travel Data Collective",UNKNOWN
advolution.controlDatenschutzerklärungEinwilligung,PRIVACY_FRIENDLY
"advolution.control, Datenschutzerklärung",PRIVACY_FRIENDLY
